1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
74937,-0.7470359,0.1343346,-4.0459733,-0.6730424,-1.6502174,-4.7090621,-1.940431,-0.9654019,0.0609305,-0.4745279,-1.5267738,-3.3411825,0.549898,-4.4625139,-2.8968225,-8.1825438,-0.8906811,-1.8127216,0.2227881,-0.4907556,-0.7034509,-2.344368,0.0433335,-1.2176484,-0.2533291,-0.3345254,-0.7640823,-3.0923867,-1.0450991,-0.6812874,-0.2521484,-1.9185073,-0.9760864,-0.4744861,-2.5205712,-2.1911314,53.518631,-81.9083176,3.0936971,-0.0848057,-4.6949263,-2.3741095,-2.4401107,-1.4390746,56.2890663,-83.7317429,-2.063962,-2.8413033,
74938,-0.7232707,0.1627224,-3.9505255,-0.674283,-1.7062241,-4.5545855,-1.9681617,-0.9522013,0.0762449,-0.4685805,-1.5805868,-3.2511387,0.4792386,-4.3614764,-3.0960996,-7.94135,-0.9313485,-1.7774074,0.2322132,-0.4927924,-0.736546,-2.3083978,-0.0322432,-1.1095796,-0.2484861,-0.3326948,-0.8226566,-3.0288827,-1.1527091,-0.5274135,-0.5532867,-1.4879028,-0.9523307,-0.4706393,-2.5418036,-2.1607709,53.344902,-81.5935974,2.6870494,0.3943597,-4.7419286,-2.3564644,-2.4459932,-1.4229541,56.0248947,-83.3201828,-1.9496543,-2.8355527,
74939,-0.6871464,0.1792884,-3.8839219,-0.6691453,-1.7170701,-4.4831381,-1.9690304,-0.9456745,0.0931044,-0.4634487,-1.6097809,-3.1962981,0.4437517,-4.3107328,-3.1492467,-7.8653541,-0.9269572,-1.7722609,0.2410325,-0.4926853,-0.753365,-2.2843478,-0.0802121,-1.0560721,-0.2395488,-0.3318629,-0.8358487,-3.0100191,-1.2324448,-0.4405031,-0.6667442,-1.2649379,-0.9271289,-0.4659872,-2.5455689,-2.1369195,53.2478409,-81.3878479,2.4969103,0.6662437,-4.769556,-2.3169594,-2.447475,-1.4131116,55.9006767,-83.1142807,-1.8700829,-2.8359575,
74940,-0.6001406,0.2147368,-3.7281702,-0.6541747,-1.7394999,-4.3388543,-1.9456077,-0.9262338,0.1420577,-0.4495912,-1.6231134,-3.1116695,0.441381,-4.2152543,-3.3243687,-7.6586137,-0.9138153,-1.7567754,0.2705127,-0.4915466,-0.743708,-2.2640824,-0.1650136,-0.9348125,-0.2143757,-0.3270242,-0.837292,-2.9674206,-1.3415568,-0.2844812,-0.9230662,-0.837557,-0.8494286,-0.4546571,-2.5043223,-2.0848644,52.9070435,-80.7378693,2.1729701,1.1294534,-4.825006,-2.2376707,-2.4270747,-1.3882167,55.506855,-82.4759598,-1.7094144,-2.8182485,
74941,-0.5599352,0.2375464,-3.6476946,-0.6495987,-1.7333581,-4.272563,-1.92831,-0.9138451,0.1718291,-0.4421324,-1.6278887,-3.0654099,0.4455979,-4.159698,-3.3783822,-7.5813785,-0.9006644,-1.7412591,0.2880641,-0.4898433,-0.739136,-2.24787,-0.1991011,-0.88607,-0.1981938,-0.3238668,-0.8314199,-2.9555352,-1.3965013,-0.2059149,-1.0435369,-0.6042879,-0.8015783,-0.4482366,-2.4660239,-2.0653384,52.7335243,-80.4031754,1.9447628,1.353869,-4.852828,-2.1978869,-2.4109738,-1.3802873,55.227623,-82.03302,-1.6285938,-2.8188651,
74942,-0.4848147,0.2741213,-3.519562,-0.628221,-1.7309742,-4.1629481,-1.899526,-0.8806128,0.2333815,-0.4284333,-1.6293101,-2.9843695,0.5191311,-4.1102843,-3.514514,-7.3867207,-0.8462559,-1.7273189,0.3262039,-0.4856107,-0.7028618,-2.2313735,-0.2619519,-0.7811139,-0.1666514,-0.3172618,-0.8137907,-2.9197819,-1.5071669,-0.0476716,-1.3132523,-0.1574652,-0.7058538,-0.4333145,-2.3929784,-2.0018852,52.1045418,-79.3217163,1.6077524,1.8357679,-4.8616652,-2.1356857,-2.3773067,-1.3509015,54.5547905,-80.984108,-1.4564712,-2.8141487,
74943,-0.4626715,0.2886987,-3.4681277,-0.6170727,-1.7299641,-4.1076989,-1.8821747,-0.8681555,0.2616388,-0.4225261,-1.6383142,-2.9451003,0.5707085,-4.0908728,-3.5419316,-7.3475156,-0.8265855,-1.7209508,0.3452819,-0.4834769,-0.6818641,-2.2271502,-0.2963732,-0.731894,-0.1518892,-0.3149191,-0.8212348,-2.888783,-1.5628945,0.0320145,-1.4039654,0.0335287,-0.6608702,-0.4263968,-2.3365631,-1.9888109,51.8027534,-78.8133469,1.4701762,2.0324912,-4.8425837,-2.1133044,-2.353781,-1.3456907,54.1479378,-80.3657837,-1.4017729,-2.8147135,
74944,-0.4383775,0.3176805,-3.3919594,-0.6105625,-1.7244043,-4.0398788,-1.8665701,-0.8424718,0.3099813,-0.4136315,-1.6309731,-2.9027224,0.6154729,-4.030128,-3.5833969,-7.2445526,-0.78277,-1.7029697,0.379055,-0.4804917,-0.6562322,-2.2066147,-0.3797327,-0.6277807,-0.1284373,-0.3103136,-0.7902942,-2.8718896,-1.6751522,0.1925343,-1.726231,0.4330626,-0.589066,-0.4132278,-2.2767911,-1.9424698,51.1334267,-77.7320709,1.1650151,2.3673224,-4.8043666,-2.0683427,-2.3184485,-1.3261342,53.4658508,-79.3261642,-1.2735565,-2.8225052,
74945,-0.4381618,0.3289722,-3.3697467,-0.6057873,-1.732969,-4.0086565,-1.863326,-0.8310826,0.3296791,-0.410787,-1.623064,-2.8875651,0.6266673,-4.014863,-3.6110713,-7.2049804,-0.7630205,-1.6965696,0.3920286,-0.4785142,-0.6294951,-2.2104821,-0.4199644,-0.5853078,-0.1198423,-0.3088994,-0.7844209,-2.8598754,-1.7383503,0.2558119,-1.8414352,0.5977957,-0.5604193,-0.4082866,-2.2448523,-1.9314464,50.7545662,-77.1530838,0.9279236,2.6052115,-4.8043666,-2.0683427,-2.3022304,-1.3181254,53.0985222,-78.7770615,-1.2365339,-2.816643,
74946,-0.4379452,0.340277,-3.3360183,-0.6051907,-1.7150655,-4.0152674,-1.8600881,-0.8196843,0.3587728,-0.4064824,-1.6276501,-2.8677669,0.6970422,-4.0214305,-3.6388164,-7.165307,-0.738798,-1.6849509,0.4159197,-0.4767006,-0.6032332,-2.2021427,-0.4918707,-0.5125981,-0.1078503,-0.30646,-0.7399746,-2.8620911,-1.8585382,0.4006239,-2.1693802,0.8837157,-0.5202875,-0.3995055,-2.205806,-1.911509,50.2688675,-76.4020767,0.6170628,2.948977,-4.7377677,-2.0635872,-2.2726586,-1.3057061,52.5281334,-77.9191818,-1.1716297,-2.8111527,
74947,-0.436059,0.3433872,-3.3245311,-0.6093727,-1.7018285,-4.0341954,-1.8630396,-0.8154638,0.3695441,-0.4049854,-1.6066153,-2.8845899,0.6786953,-3.9951956,-3.6110713,-7.2049804,-0.716966,-1.6930126,0.426797,-0.4768361,-0.5924062,-2.2061408,-0.5376727,-0.4771719,-0.1031559,-0.3063273,-0.7399746,-2.8620911,-1.9030522,0.4372428,-2.3051212,1.0170851,-0.5062203,-0.3965915,-2.1807611,-1.9093564,50.0542107,-76.0865631,0.3553099,3.1229126,-4.766058,-2.0231342,-2.2667532,-1.2984998,52.3317375,-77.6231842,-1.1438236,-2.8115182,
74948,-0.434383,0.3351834,-3.3147368,-0.6172301,-1.6669446,-4.1030664,-1.8600881,-0.8196843,0.3850099,-0.4041324,-1.5850247,-2.9287179,0.7266626,-4.0323677,-3.610518,-7.2930403,-0.701571,-1.6918408,0.4419414,-0.4766271,-0.5815654,-2.2101438,-0.6030087,-0.4437791,-0.0988584,-0.3056202,-0.7399746,-2.8620911,-1.9729893,0.4832833,-2.6288517,1.1784525,-0.4900463,-0.3937706,-2.1737032,-1.9004445,49.8446503,-75.7683411,0.1678418,3.1921368,-4.766058,-2.0231342,-2.2534134,-1.2940843,52.028244,-77.1681519,-1.1154021,-2.7928557,
74949,-0.441724,0.3340658,-3.3164296,-0.6209055,-1.6453933,-4.1528583,-1.8621491,-0.8220799,0.389462,-0.404401,-1.5595201,-2.9651875,0.7336397,-4.0737619,-3.5966682,-7.3563843,-0.6951066,-1.7010844,0.4473874,-0.4766907,-0.575897,-2.2182491,-0.6225234,-0.4458401,-0.0988584,-0.3056202,-0.72659,-2.8812299,-1.9983939,0.4926642,-2.7022452,1.1637264,-0.4872491,-0.3934426,-2.1737032,-1.9004445,49.8352127,-75.7648544,-0.0182302,3.2608452,-4.7377677,-2.0635872,-2.2459927,-1.2968701,52.0344849,-77.1704559,-1.1243455,-2.780014,
74950,-0.4440406,0.3083856,-3.3248997,-0.6392605,-1.5993083,-4.2945266,-1.8674543,-0.8358648,0.3942185,-0.4078051,-1.5292177,-3.0482247,0.7473358,-4.1560941,-3.4884033,-7.5980425,-0.6931143,-1.7155333,0.4537851,-0.4780862,-0.574904,-2.2426512,-0.6634983,-0.4769424,-0.1013546,-0.3069638,-0.725078,-2.9242897,-2.0426636,0.4484593,-2.8812282,1.0638905,-0.4929652,-0.3953719,-2.176861,-1.9339231,49.912262,-75.9143066,-0.0775284,3.052341,-4.7570057,-2.0861223,-2.2444773,-1.3068624,52.2461052,-77.4782944,-1.1512197,-2.7414255,
74951,-0.4570165,0.2979763,-3.3357065,-0.6481745,-1.5523579,-4.380579,-1.87569,-0.84543,0.3930826,-0.4095782,-1.4995433,-3.1038828,0.7426751,-4.2120171,-3.4219716,-7.7363572,-0.7020303,-1.7259405,0.4542473,-0.4787471,-0.5852268,-2.2508438,-0.6849791,-0.5058672,-0.1047514,-0.3079891,-0.7310236,-2.9362295,-2.0552845,0.4129198,-2.892899,0.9044589,-0.4994106,-0.3976948,-2.2089462,-1.9449258,50.1008377,-76.2224655,-0.1175831,2.9158711,-4.7762127,-2.1086004,-2.2503965,-1.3140635,52.4537735,-77.7804871,-1.1880386,-2.7282205,
74952,-0.4758568,0.2670905,-3.3606858,-0.6732658,-1.464494,-4.5628676,-1.8992314,-0.8650784,0.3897169,-0.4148992,-1.4447536,-3.2218769,0.6744021,-4.3012991,-3.2917979,-8.0089216,-0.7070088,-1.7651055,0.4521092,-0.4808582,-0.6105403,-2.2834053,-0.733192,-0.5705952,-0.1130195,-0.3108622,-0.7415047,-3.0027907,-2.0681608,0.2978373,-3.0275712,0.6330582,-0.5193668,-0.403766,-2.2332671,-2.0047057,50.6794052,-77.1253357,-0.2193737,2.5831954,-4.8337131,-2.1756554,-2.2607234,-1.3384087,53.1513939,-78.7965851,-1.2704695,-2.6889956,
74953,-0.4852706,0.2516893,-3.3731527,-0.6857858,-1.4059274,-4.6654725,-1.9065713,-0.8811803,0.3870751,-0.4172192,-1.4072201,-3.288744,0.6290419,-4.360292,-3.1873913,-8.1582155,-0.7204039,-1.7806065,0.4507535,-0.4827816,-0.6311373,-2.2996855,-0.7460002,-0.6114855,-0.1179297,-0.3126826,-0.740212,-3.0453336,-2.0872946,0.2454198,-3.1118073,0.4676029,-0.5313661,-0.4067457,-2.2722218,-2.0243964,51.0490227,-77.7009048,-0.1929223,2.3564615,-4.825006,-2.2376707,-2.2695961,-1.3491683,53.5280075,-79.3491211,-1.325435,-2.6692824,
74954,-0.5059827,0.217905,-3.3940623,-0.7164675,-1.2975374,-4.839292,-1.9341621,-0.905477,0.3825388,-0.4215632,-1.3410304,-3.4097698,0.5386263,-4.477015,-2.9813321,-8.4528637,-0.7644016,-1.7983706,0.4475801,-0.4859675,-0.6778449,-2.3241293,-0.7631826,-0.7049052,-0.1258832,-0.3169967,-0.7891233,-3.0970712,-2.0887809,0.0887164,-3.1394591,0.0560345,-0.5501864,-0.4158237,-2.3320518,-2.0702772,51.8513107,-78.9317093,-0.2339942,1.948766,-4.9290857,-2.2862043,-2.2902792,-1.3742106,54.4299164,-80.6592712,-1.4257424,-2.6236327,
74955,-0.5100036,0.2006287,-3.4048207,-0.7252906,-1.2349731,-4.9287539,-1.9415102,-0.9214945,0.3806572,-0.4236056,-1.2998686,-3.4686279,0.4760905,-4.5097494,-2.9049914,-8.5620251,-0.7777296,-1.8138078,0.4462245,-0.4878909,-0.6983384,-2.3403251,-0.7761083,-0.745221,-0.1293747,-0.3188706,-0.8010266,-3.1204834,-2.083391,0.0282647,-3.1557894,-0.0878204,-0.5576027,-0.4210604,-2.3530097,-2.0964363,52.2697372,-79.5765152,-0.1266647,1.7029866,-4.9205956,-2.3474598,-2.299135,-1.3849217,54.8548508,-81.2773132,-1.4983654,-2.5782168,
74956,-0.5304501,0.1781518,-3.4263074,-0.7429071,-1.1124041,-5.066329,-1.9620141,-0.9451236,0.3784274,-0.4271536,-1.2176141,-3.5598662,0.4089031,-4.5958505,-2.6973586,-8.7724981,-0.806308,-1.8303478,0.4457804,-0.4911178,-0.7345966,-2.3565691,-0.7414874,-0.8387453,-0.1341082,-0.3238746,-0.8438273,-3.1601105,-2.0301838,-0.1267235,-3.0525863,-0.456693,-0.5696381,-0.4312057,-2.3985868,-2.1245582,53.0072823,-80.6853256,0.0171021,1.3137565,-5.0049801,-2.3735754,-2.3212492,-1.399976,55.66502,-82.4502792,-1.6070566,-2.5004141,
74957,-0.5325776,0.1639898,-3.4296787,-0.7501481,-1.052055,-5.114862,-1.9652483,-0.9563672,0.3772915,-0.4289266,-1.1763784,-3.5924215,0.386553,-4.6243453,-2.5655229,-8.8742952,-0.8043658,-1.8445942,0.4459368,-0.492619,-0.7392277,-2.3726099,-0.7300313,-0.8697755,-0.1344619,-0.3273049,-0.8367547,-3.1903458,-2.000674,-0.1951694,-2.9504588,-0.6027277,-0.5749865,-0.4365081,-2.4124849,-2.1418951,53.3341408,-81.1604156,0.0794675,1.2245787,-5.0239024,-2.3952694,-2.3315685,-1.4007691,55.9777412,-82.898735,-1.6522959,-2.4549894,
74958,-0.554621,0.1496473,-3.4500816,-0.751182,-0.9079477,-5.2073488,-1.9825062,-0.9686822,0.3741479,-0.4318648,-1.0977056,-3.638787,0.3814735,-4.6773906,-2.3101065,-9.0215015,-0.8240286,-1.8508426,0.4462351,-0.4956298,-0.7545335,-2.3846817,-0.6604121,-0.9400133,-0.1352083,-0.3341382,-0.8616431,-3.1949437,-1.8971379,-0.2906912,-2.7636623,-0.8146777,-0.5837495,-0.4484338,-2.4546545,-2.1373312,53.8024101,-81.8466263,0.3510175,0.9279509,-5.0700378,-2.37795,-2.3374546,-1.4078869,56.5108261,-83.6576157,-1.7248223,-2.3703687,
74959,-0.560258,0.1405327,-3.4631,-0.7506734,-0.8419242,-5.2447877,-1.9886383,-0.9757385,0.3720241,-0.4335317,-1.052062,-3.6642888,0.370303,-4.6915135,-2.2274184,-9.0520353,-0.8284665,-1.8559514,0.4459422,-0.4964885,-0.7596306,-2.3887029,-0.6159806,-0.9741914,-0.1351528,-0.338161,-0.8675867,-3.2065234,-1.8364635,-0.351144,-2.6258755,-0.9010447,-0.5884886,-0.4545892,-2.4791658,-2.1393757,54.0384903,-82.1827011,0.4988057,0.8086123,-5.1161046,-2.3606563,-2.3521721,-1.4023618,56.7321053,-83.9726257,-1.7430162,-2.3442442,
74960,-0.576883,0.1242786,-3.4834545,-0.751718,-0.721833,-5.3021784,-2.0067229,-0.9815284,0.3651886,-0.4359237,-0.9687897,-3.7036715,0.3762998,-4.7301559,-2.0194597,-9.1288252,-0.8328908,-1.8610654,0.4448795,-0.4975532,-0.7591748,-2.4006643,-0.5244215,-1.0168723,-0.1341925,-0.3464794,-0.8546129,-3.225075,-1.7191441,-0.4134416,-2.2965238,-1.0933303,-0.6007746,-0.4671836,-2.514287,-2.1261909,54.3646469,-82.6274109,0.7608039,0.7118674,-5.1161046,-2.3606563,-2.3668897,-1.3968366,57.1011963,-84.4882355,-1.7886298,-2.2787483,
74961,-0.5913571,0.1221237,-3.4907904,-0.7532713,-0.6858067,-5.3154812,-2.0128407,-0.9885764,0.3605043,-0.4366588,-0.9437,-3.7129359,0.3651134,-4.7441983,-1.9358,-9.1597176,-0.8265355,-1.870153,0.4441243,-0.497751,-0.7698239,-2.3967321,-0.4827147,-1.0322728,-0.1350376,-0.3501838,-0.8735157,-3.2180948,-1.6692795,-0.4318545,-2.1375401,-1.1520363,-0.6069583,-0.4741178,-2.5318408,-2.1196012,54.5247574,-82.8455505,0.937007,0.646803,-5.1620746,-2.3433986,-2.3742416,-1.3940767,57.1749687,-84.5899734,-1.7977737,-2.2656183,
74962,-0.6132907,0.1078564,-3.5111165,-0.7543128,-0.6135899,-5.3421478,-2.0288398,-0.9920202,0.3507774,-0.4382555,-0.8808456,-3.7361455,0.3822213,-4.768661,-1.7676042,-9.2218256,-0.8201802,-1.8792405,0.4392789,-0.4959617,-0.7536156,-2.4086137,-0.4214084,-1.0460386,-0.1371886,-0.3569552,-0.8546129,-3.225075,-1.5871264,-0.4432137,-1.923983,-1.230894,-0.6238925,-0.4856941,-2.5775442,-2.0911975,54.6366539,-82.9656143,1.1426241,0.6356437,-5.2167573,-2.2652066,-2.3860195,-1.3849882,57.3274422,-84.7939224,-1.8252496,-2.226166,
74963,-0.6223699,0.1037511,-3.5224257,-0.7501957,-0.5592903,-5.3621984,-2.0329266,-0.9967024,0.3454506,-0.4387398,-0.8430536,-3.7501004,0.4105414,-4.7791185,-1.6656259,-9.2330627,-0.8201802,-1.8792405,0.4363931,-0.4944195,-0.7429528,-2.4125509,-0.3962649,-1.0375518,-0.1384554,-0.3600493,-0.8546129,-3.225075,-1.5799873,-0.4268394,-1.8497722,-1.223013,-0.6340092,-0.4912251,-2.5950568,-2.0846231,54.6552773,-82.9724884,1.2321423,0.6025884,-5.2167573,-2.2652066,-2.3977907,-1.3759089,57.3367691,-84.7973633,-1.8252496,-2.226166,
74964,-0.6389334,0.087583,-3.5450163,-0.7419717,-0.4931389,-5.3605199,-2.0410862,-1.0060716,0.3340915,-0.4400061,-0.7962455,-3.7501037,0.4501557,-4.7756009,-1.5203907,-9.2602186,-0.8093942,-1.8832234,0.4318405,-0.4917716,-0.7165099,-2.4164186,-0.3458506,-1.020557,-0.1426957,-0.3647526,-0.8167387,-3.2390604,-1.5333805,-0.3868475,-1.67943,-1.179449,-0.6547142,-0.5001257,-2.6271293,-2.0387616,54.5706978,-82.7832565,1.3795807,0.6787,-5.2257237,-2.2039094,-2.4037228,-1.3596737,57.2122612,-84.6037369,-1.8163052,-2.2194898,
74965,-0.6391982,0.0765941,-3.5546443,-0.7342494,-0.4690748,-5.3563261,-2.0402348,-1.0125446,0.328019,-0.4407597,-0.7664621,-3.7524474,0.4898812,-4.7720966,-1.4420639,-9.2360249,-0.8049498,-1.8781236,0.4289693,-0.4902211,-0.7113928,-2.4124117,-0.334616,-1.0068592,-0.1447951,-0.3666705,-0.8107686,-3.227504,-1.5009871,-0.3796828,-1.6377091,-1.1233678,-0.6641263,-0.5052271,-2.6203208,-2.0300303,54.5230789,-82.6859131,1.3460097,0.8230466,-5.2072196,-2.1817911,-2.412581,-1.3470073,57.0798607,-84.4054184,-1.8073473,-2.2128184,
74966,-0.6485397,0.0615395,-3.5739131,-0.7187867,-0.4272749,-5.3193188,-2.0356369,-1.029616,0.3158869,-0.4422853,-0.7276044,-3.7408061,0.5524479,-4.7405243,-1.3020885,-9.2076054,-0.7852678,-1.8719029,0.4232122,-0.4871284,-0.6746325,-2.4082825,-0.3008549,-0.9656306,-0.1493501,-0.3699328,-0.7797998,-3.2113769,-1.4722396,-0.3135001,-1.5882465,-0.9610935,-0.6852131,-0.5120388,-2.6282148,-1.9817938,54.2810402,-82.2722626,1.4947662,0.9014835,-5.1979294,-2.0976725,-2.4082675,-1.329917,56.7334137,-83.8958206,-1.771255,-2.2059541,
74967,-0.6488164,0.0505819,-3.58354,-0.7110512,-0.4154996,-5.2973638,-2.0319102,-1.0402004,0.3094689,-0.4431837,-0.7267745,-3.7150617,0.6038815,-4.7229252,-1.2225143,-9.1832933,-0.7700028,-1.870792,0.4191219,-0.4851414,-0.664369,-2.4002521,-0.2839551,-0.9449349,-0.1509315,-0.3715859,-0.7737997,-3.1997907,-1.4578855,-0.2802211,-1.4909846,-0.9240506,-0.6944771,-0.5158764,-2.6321859,-1.9576048,54.0730896,-81.9465714,1.6160761,0.9239134,-5.1794376,-2.0752754,-2.4024277,-1.3227476,56.5200882,-83.5822906,-1.7622819,-2.1992612,
74968,-0.6528357,0.0336373,-3.6051538,-0.6862665,-0.4043973,-5.2354507,-2.0253022,-1.0549051,0.2966056,-0.4449704,-0.7087336,-3.6869092,0.7073296,-4.6876287,-1.1497473,-9.1020784,-0.7566462,-1.8554538,0.4113778,-0.4817916,-0.6223369,-2.3921049,-0.2415847,-0.9155666,-0.155801,-0.3734072,-0.7367467,-3.1719656,-1.4291961,-0.213302,-1.4206004,-0.7285528,-0.7146865,-0.5210304,-2.6158693,-1.9068065,53.6426048,-81.2743225,1.7326055,1.1534863,-5.1238422,-2.0077178,-2.3951981,-1.3020164,55.9928741,-82.821907,-1.7170501,-2.1856961,
74969,-0.6565719,0.0276411,-3.6187804,-0.6728374,-0.4235245,-5.1886172,-2.0244563,-1.0613558,0.2899308,-0.4455016,-0.7206804,-3.6563244,0.7593513,-4.6699271,-1.113239,-9.0611629,-0.7413594,-1.8543305,0.4077368,-0.4804471,-0.6120371,-2.3840539,-0.2387941,-0.8895044,-0.1586923,-0.3741497,-0.7116415,-3.1673729,-1.4148738,-0.1796436,-1.3219972,-0.6902485,-0.7244926,-0.524025,-2.6023195,-1.8890442,53.4102249,-80.9236755,1.7617283,1.2118294,-5.0866852,-1.9623582,-2.3967223,-1.2920551,55.7583237,-82.4847336,-1.7265294,-2.1524348,
74970,-0.6674911,0.0205918,-3.6476946,-0.6495987,-0.4679116,-5.105649,-2.0355136,-1.0665376,0.2759243,-0.4463214,-0.7409405,-3.613852,0.834822,-4.6236324,-1.1284019,-8.9460421,-0.7279591,-1.8389677,0.3988284,-0.476681,-0.5750245,-2.3799224,-0.2332977,-0.8371715,-0.1639711,-0.3753786,-0.6612908,-3.158185,-1.4375091,-0.0930371,-1.3297899,-0.4985866,-0.7458519,-0.5274565,-2.5928364,-1.8467966,52.9288101,-80.1986237,1.7536949,1.4244224,-5.049437,-1.9167519,-2.3895099,-1.2712559,55.1874657,-81.6687927,-1.7087562,-2.1188745,
74971,-0.67998,0.0214635,-3.662962,-0.6398031,-0.4805067,-5.0876393,-2.0453479,-1.0629574,0.2677335,-0.4460205,-0.7574643,-3.5902243,0.9049068,-4.6309028,-1.180374,-8.871726,-0.7171047,-1.8429757,0.3935207,-0.4742308,-0.559064,-2.3798785,-0.2362097,-0.8179232,-0.1668624,-0.3761211,-0.6552292,-3.1465125,-1.4304193,-0.0760113,-1.4017524,-0.3956858,-0.7562268,-0.5295988,-2.5969434,-1.8222824,52.669857,-79.8200378,1.7154031,1.5803102,-5.0592098,-1.8532125,-2.3939748,-1.2648715,54.9326439,-81.3060379,-1.7090242,-2.098767,
74972,-0.718995,0.0319989,-3.6951103,-0.6238552,-0.5551206,-5.0199285,-2.0690942,-1.0604486,0.251752,-0.445294,-0.8077606,-3.5453081,0.9576986,-4.6130977,-1.2766658,-8.7807989,-0.7126304,-1.8378463,0.3809713,-0.4691203,-0.5379145,-2.3757999,-0.2619519,-0.7811139,-0.1735068,-0.3773153,-0.6299692,-3.1419091,-1.4931468,-0.0134795,-1.5105307,-0.2401413,-0.7762474,-0.5334897,-2.6010895,-1.7977124,52.2084618,-79.1632156,1.580215,1.7736187,-5.0219841,-1.807022,-2.395525,-1.254873,54.4859276,-80.6799545,-1.7002878,-2.0718226,
74973,-0.7367415,0.0347847,-3.7063644,-0.6197581,-0.5734759,-5.0131502,-2.0858605,-1.0574095,0.2432916,-0.4446075,-0.8332062,-3.5359123,0.9694584,-4.5987425,-1.3028508,-8.7433567,-0.7126304,-1.8378463,0.3732546,-0.4657806,-0.5379145,-2.3757999,-0.2847692,-0.7635712,-0.1768896,-0.378332,-0.6239123,-3.1302009,-1.5187292,-0.0040329,-1.6038855,-0.1669741,-0.7871911,-0.5347797,-2.6120143,-1.7820908,52.1045341,-79.0252151,1.5120336,1.8711128,-5.0219841,-1.807022,-2.395525,-1.254873,54.3000755,-80.4219666,-1.7096137,-2.0584319,
74974,-0.7740499,0.0373627,-3.7360799,-0.6131845,-0.6411062,-4.9747639,-2.1193519,-1.0513462,0.2257942,-0.4430489,-0.8796071,-3.5099812,0.9988735,-4.6096044,-1.4170443,-8.6733484,-0.7126304,-1.8378463,0.3587182,-0.4604128,-0.5271148,-2.3797877,-0.3501209,-0.7303156,-0.1853478,-0.3788718,-0.6239123,-3.1302009,-1.6139363,0.0508621,-1.8102866,-0.0519343,-0.8096207,-0.5365167,-2.6296921,-1.7754545,51.7881546,-78.6046295,1.3217047,1.9413934,-5.003334,-1.7838343,-2.410284,-1.2493324,54.0036354,-80.0229263,-1.737281,-2.0384562,
74975,-0.7988696,0.039069,-3.7489276,-0.6127449,-0.67768,-4.9612584,-2.1381056,-1.0506481,0.2167315,-0.44214,-0.8923093,-3.5052907,0.9988735,-4.6096044,-1.4170443,-8.6733484,-0.7171047,-1.8429757,0.3502591,-0.4572893,-0.5271148,-2.3797877,-0.3784547,-0.7198532,-0.1900281,-0.3789958,-0.6239123,-3.1302009,-1.6648686,0.0696693,-1.922855,-0.0103675,-0.8205503,-0.5377981,-2.6296921,-1.7754545,51.5732651,-78.3185577,1.0642272,2.1092155,-5.003334,-1.7838343,-2.4131985,-1.2529465,53.8950768,-79.8847961,-1.7556028,-2.0318851,
74976,-0.8396999,0.0356203,-3.7801743,-0.6098446,-0.6959532,-4.9545112,-2.1706405,-1.0510486,0.1989159,-0.4407362,-0.9093788,-3.5077848,0.9988735,-4.6096044,-1.4609001,-8.6571541,-0.7279591,-1.8389677,0.3342526,-0.4523456,-0.5379145,-2.3757999,-0.4491522,-0.6937475,-0.1997697,-0.3786343,-0.6239123,-3.1302009,-1.7850679,0.1338202,-2.1464727,0.0722051,-0.8448203,-0.5382336,-2.6650198,-1.7621922,51.3080902,-78.0104141,0.8767591,2.1784396,-5.003334,-1.7838343,-2.4308584,-1.2510252,53.5774117,-79.4686127,-1.792206,-2.0187576,
74977,-0.8644233,0.0373051,-3.7945876,-0.6130724,-0.6959532,-4.9545112,-2.1893322,-1.0503663,0.1892236,-0.4395949,-0.9220538,-3.5031044,0.9988735,-4.6096044,-1.4609001,-8.6571541,-0.7324262,-1.8440931,0.3262831,-0.449893,-0.5379145,-2.3757999,-0.4773764,-0.6833255,-0.2048592,-0.378166,-0.6239123,-3.1302009,-1.8356991,0.1525161,-2.3128753,0.1336506,-0.8563063,-0.5386807,-2.6717312,-1.7711931,51.178978,-77.8562775,0.759273,2.1490757,-5.050612,-1.7660859,-2.4382241,-1.24826,53.5556717,-79.4605865,-1.8198258,-1.9987922,
74978,-0.9069093,0.0308522,-3.8257651,-0.6101838,-0.6959532,-4.9545112,-2.2197497,-1.0484663,0.1710223,-0.4383074,-0.9137726,-3.514946,1.0106825,-4.5952473,-1.3994136,-8.6519556,-0.7324262,-1.8440931,0.3075745,-0.4449185,-0.5271148,-2.3797877,-0.5337154,-0.6625219,-0.2162951,-0.3763374,-0.604681,-3.1373022,-1.8862207,0.1711717,-2.4781828,0.1946917,-0.8829852,-0.5369623,-2.6893675,-1.7645723,50.899498,-77.5373688,0.6667571,2.183238,-5.050612,-1.7660859,-2.4558561,-1.246349,53.227993,-79.0333252,-1.9026345,-1.938867,
